# format: as|source|type
# date: 20210401
# name: as2type
# exe: type-convert-amogh.pl
# files: 20210401.merged.class.txt
# types: Content|Enterprise|Transit/Access
269481|CAIDA_class|Transit/Access
269483|CAIDA_class|Transit/Access
269484|peerDB_class|Transit/Access
269485|CAIDA_class|Transit/Access
269486|CAIDA_class|Transit/Access
269487|CAIDA_class|Transit/Access
269488|CAIDA_class|Transit/Access
269489|CAIDA_class|Transit/Access
269490|CAIDA_class|Transit/Access
269491|peerDB_class|Transit/Access
269493|CAIDA_class|Transit/Access
269494|CAIDA_class|Transit/Access
269495|CAIDA_class|Transit/Access
269496|CAIDA_class|Transit/Access
269497|peerDB_class|Transit/Access
269498|CAIDA_class|Transit/Access
269499|peerDB_class|Transit/Access
269500|peerDB_class|Transit/Access
269501|peerDB_class|Transit/Access
269502|peerDB_class|Transit/Access
269504|peerDB_class|Transit/Access
269505|CAIDA_class|Transit/Access
269506|peerDB_class|Transit/Access
269507|CAIDA_class|Transit/Access
269508|CAIDA_class|Transit/Access
269509|CAIDA_class|Transit/Access
269510|peerDB_class|Transit/Access
269511|CAIDA_class|Transit/Access
269512|CAIDA_class|Transit/Access
269513|peerDB_class|Transit/Access
269514|CAIDA_class|Transit/Access
269515|CAIDA_class|Transit/Access
269516|peerDB_class|Transit/Access
269517|peerDB_class|Transit/Access
269518|CAIDA_class|Transit/Access
269519|CAIDA_class|Transit/Access
269520|CAIDA_class|Transit/Access
269521|CAIDA_class|Transit/Access
269522|CAIDA_class|Transit/Access
269523|CAIDA_class|Transit/Access
269524|peerDB_class|Transit/Access
269525|CAIDA_class|Transit/Access
269526|CAIDA_class|Transit/Access
269527|CAIDA_class|Transit/Access
269528|CAIDA_class|Transit/Access
269529|CAIDA_class|Transit/Access
269530|peerDB_class|Transit/Access
269531|CAIDA_class|Transit/Access
269532|peerDB_class|Transit/Access
269533|peerDB_class|Transit/Access
269535|peerDB_class|Transit/Access
269536|CAIDA_class|Transit/Access
269537|peerDB_class|Transit/Access
269538|peerDB_class|Transit/Access
269539|CAIDA_class|Transit/Access
269540|CAIDA_class|Transit/Access
269541|CAIDA_class|Transit/Access
269542|CAIDA_class|Transit/Access
269543|CAIDA_class|Enterprise
269544|CAIDA_class|Enterprise
269545|CAIDA_class|Transit/Access
269546|CAIDA_class|Transit/Access
269547|CAIDA_class|Transit/Access
269548|peerDB_class|Transit/Access
269549|CAIDA_class|Enterprise
269551|CAIDA_class|Transit/Access
269552|CAIDA_class|Transit/Access
269553|peerDB_class|Transit/Access
269554|CAIDA_class|Transit/Access
269555|peerDB_class|Transit/Access
269556|peerDB_class|Transit/Access
269557|CAIDA_class|Transit/Access
269558|peerDB_class|Transit/Access
269559|peerDB_class|Transit/Access
269560|CAIDA_class|Transit/Access
269561|peerDB_class|Transit/Access
269562|CAIDA_class|Enterprise
269563|CAIDA_class|Transit/Access
269564|CAIDA_class|Transit/Access
269565|peerDB_class|Transit/Access
269566|peerDB_class|Transit/Access
269567|CAIDA_class|Transit/Access
269568|CAIDA_class|Transit/Access
269569|CAIDA_class|Transit/Access
269570|peerDB_class|Transit/Access
269571|CAIDA_class|Transit/Access
269572|CAIDA_class|Transit/Access
269573|CAIDA_class|Transit/Access
269574|peerDB_class|Transit/Access
269575|peerDB_class|Transit/Access
269576|CAIDA_class|Transit/Access
269577|CAIDA_class|Transit/Access
269578|CAIDA_class|Transit/Access
269579|CAIDA_class|Transit/Access
269580|CAIDA_class|Transit/Access
269581|CAIDA_class|Transit/Access
269582|CAIDA_class|Transit/Access
269583|CAIDA_class|Transit/Access
269584|CAIDA_class|Transit/Access
269585|CAIDA_class|Transit/Access
269586|CAIDA_class|Transit/Access
269587|peerDB_class|Transit/Access
269588|CAIDA_class|Transit/Access
269589|CAIDA_class|Transit/Access
269590|peerDB_class|Transit/Access
269591|peerDB_class|Transit/Access
269592|CAIDA_class|Transit/Access
269593|peerDB_class|Transit/Access
269594|CAIDA_class|Transit/Access
269595|peerDB_class|Transit/Access
269596|CAIDA_class|Transit/Access
269597|CAIDA_class|Transit/Access
269598|CAIDA_class|Transit/Access
269599|peerDB_class|Transit/Access
269600|peerDB_class|Transit/Access
269601|CAIDA_class|Transit/Access
269602|CAIDA_class|Transit/Access
269604|CAIDA_class|Transit/Access
269605|CAIDA_class|Transit/Access
269606|CAIDA_class|Transit/Access
269607|CAIDA_class|Enterprise
269608|CAIDA_class|Transit/Access
269609|CAIDA_class|Transit/Access
269610|CAIDA_class|Enterprise
269611|CAIDA_class|Transit/Access
269612|peerDB_class|Transit/Access
269613|CAIDA_class|Enterprise
269614|peerDB_class|Transit/Access
269615|peerDB_class|Transit/Access
269616|CAIDA_class|Transit/Access
269617|CAIDA_class|Transit/Access
269618|peerDB_class|Transit/Access
269619|CAIDA_class|Transit/Access
269620|CAIDA_class|Transit/Access
269621|CAIDA_class|Transit/Access
269622|CAIDA_class|Transit/Access
269623|CAIDA_class|Transit/Access
269624|CAIDA_class|Transit/Access
269625|peerDB_class|Transit/Access
269626|CAIDA_class|Transit/Access
269627|peerDB_class|Transit/Access
269628|CAIDA_class|Transit/Access
269630|CAIDA_class|Transit/Access
269631|CAIDA_class|Transit/Access
269632|peerDB_class|Transit/Access
269633|peerDB_class|Transit/Access
269634|CAIDA_class|Transit/Access
269635|CAIDA_class|Transit/Access
269636|CAIDA_class|Transit/Access
269637|peerDB_class|Transit/Access
269638|CAIDA_class|Transit/Access
269639|peerDB_class|Transit/Access
269640|CAIDA_class|Transit/Access
269641|CAIDA_class|Transit/Access
269642|CAIDA_class|Transit/Access
269643|peerDB_class|Transit/Access
269644|CAIDA_class|Transit/Access
269645|CAIDA_class|Transit/Access
269646|peerDB_class|Transit/Access
269647|CAIDA_class|Transit/Access
269648|CAIDA_class|Transit/Access
269649|CAIDA_class|Transit/Access
269650|peerDB_class|Transit/Access
269651|CAIDA_class|Transit/Access
269652|CAIDA_class|Transit/Access
269653|CAIDA_class|Transit/Access
269654|peerDB_class|Transit/Access
269655|peerDB_class|Transit/Access
269656|peerDB_class|Transit/Access
269657|peerDB_class|Transit/Access
269658|CAIDA_class|Transit/Access
269659|peerDB_class|Transit/Access
269660|CAIDA_class|Transit/Access
269661|peerDB_class|Transit/Access
269662|CAIDA_class|Transit/Access
269663|CAIDA_class|Transit/Access
269664|CAIDA_class|Transit/Access
269665|CAIDA_class|Transit/Access
269666|CAIDA_class|Transit/Access
269667|CAIDA_class|Transit/Access
269668|CAIDA_class|Transit/Access
269669|CAIDA_class|Transit/Access
269670|CAIDA_class|Transit/Access
269671|CAIDA_class|Transit/Access
269672|CAIDA_class|Transit/Access
269673|CAIDA_class|Transit/Access
269674|CAIDA_class|Transit/Access
269675|CAIDA_class|Enterprise
269676|CAIDA_class|Transit/Access
269677|CAIDA_class|Transit/Access
269678|peerDB_class|Transit/Access
269679|CAIDA_class|Transit/Access
269680|CAIDA_class|Transit/Access
269681|CAIDA_class|Transit/Access
269682|peerDB_class|Transit/Access
269683|CAIDA_class|Transit/Access
269684|CAIDA_class|Transit/Access
269685|CAIDA_class|Transit/Access
269686|CAIDA_class|Transit/Access
269687|peerDB_class|Transit/Access
269688|CAIDA_class|Transit/Access
269689|CAIDA_class|Transit/Access
269690|CAIDA_class|Transit/Access
269691|CAIDA_class|Transit/Access
269692|CAIDA_class|Transit/Access
269693|CAIDA_class|Transit/Access
269694|CAIDA_class|Transit/Access
269695|CAIDA_class|Transit/Access
269696|peerDB_class|Transit/Access
269698|CAIDA_class|Transit/Access
269699|CAIDA_class|Transit/Access
269700|CAIDA_class|Transit/Access
269701|CAIDA_class|Transit/Access
269702|CAIDA_class|Transit/Access
269703|CAIDA_class|Transit/Access
269704|CAIDA_class|Transit/Access
269705|CAIDA_class|Transit/Access
269706|peerDB_class|Transit/Access
269707|CAIDA_class|Transit/Access
269708|CAIDA_class|Transit/Access
269709|CAIDA_class|Transit/Access
269710|CAIDA_class|Transit/Access
269711|CAIDA_class|Transit/Access
269712|CAIDA_class|Transit/Access
269713|CAIDA_class|Transit/Access
269714|CAIDA_class|Transit/Access
269715|peerDB_class|Transit/Access
269716|CAIDA_class|Enterprise
269717|CAIDA_class|Transit/Access
269718|CAIDA_class|Transit/Access
269719|CAIDA_class|Transit/Access
269720|CAIDA_class|Transit/Access
269721|CAIDA_class|Transit/Access
269722|CAIDA_class|Transit/Access
269723|CAIDA_class|Transit/Access
269724|CAIDA_class|Transit/Access
269725|CAIDA_class|Transit/Access
269726|CAIDA_class|Transit/Access
269727|CAIDA_class|Transit/Access
269728|CAIDA_class|Enterprise
269729|CAIDA_class|Transit/Access
269730|peerDB_class|Transit/Access
269731|CAIDA_class|Enterprise
269732|CAIDA_class|Transit/Access
269733|CAIDA_class|Transit/Access
269734|CAIDA_class|Transit/Access
269736|CAIDA_class|Transit/Access
269737|CAIDA_class|Enterprise
269738|CAIDA_class|Transit/Access
269739|CAIDA_class|Transit/Access
269740|CAIDA_class|Enterprise
269741|CAIDA_class|Transit/Access
269742|CAIDA_class|Transit/Access
269743|CAIDA_class|Transit/Access
269745|CAIDA_class|Transit/Access
269746|CAIDA_class|Transit/Access
269747|peerDB_class|Transit/Access
269748|CAIDA_class|Transit/Access
269749|CAIDA_class|Transit/Access
269750|CAIDA_class|Transit/Access
269751|CAIDA_class|Transit/Access
269752|CAIDA_class|Transit/Access
269753|CAIDA_class|Transit/Access
269754|peerDB_class|Transit/Access
269755|CAIDA_class|Transit/Access
269756|CAIDA_class|Enterprise
269757|CAIDA_class|Transit/Access
269758|CAIDA_class|Enterprise
269759|CAIDA_class|Transit/Access
269761|CAIDA_class|Transit/Access
269762|CAIDA_class|Transit/Access
269763|CAIDA_class|Transit/Access
269766|CAIDA_class|Transit/Access
269767|CAIDA_class|Transit/Access
269768|CAIDA_class|Transit/Access
269769|CAIDA_class|Transit/Access
269770|CAIDA_class|Enterprise
269771|CAIDA_class|Enterprise
269772|CAIDA_class|Enterprise
269774|CAIDA_class|Transit/Access
269776|CAIDA_class|Transit/Access
269777|CAIDA_class|Enterprise
269778|CAIDA_class|Transit/Access
269779|CAIDA_class|Transit/Access
269780|CAIDA_class|Transit/Access
269781|CAIDA_class|Transit/Access
269782|peerDB_class|Transit/Access
269783|peerDB_class|Transit/Access
269785|CAIDA_class|Transit/Access
269786|CAIDA_class|Transit/Access
269787|CAIDA_class|Transit/Access
269788|CAIDA_class|Transit/Access
269790|CAIDA_class|Enterprise
269791|CAIDA_class|Enterprise
269792|CAIDA_class|Enterprise
269793|CAIDA_class|Transit/Access
269794|CAIDA_class|Transit/Access
269795|CAIDA_class|Transit/Access
269796|CAIDA_class|Enterprise
269797|CAIDA_class|Transit/Access
269798|CAIDA_class|Transit/Access
269799|CAIDA_class|Enterprise
269800|CAIDA_class|Transit/Access
269802|CAIDA_class|Transit/Access
269803|CAIDA_class|Transit/Access
269804|CAIDA_class|Transit/Access
269805|CAIDA_class|Transit/Access
269806|CAIDA_class|Transit/Access
269807|CAIDA_class|Transit/Access
269808|CAIDA_class|Transit/Access
269809|CAIDA_class|Transit/Access
269811|CAIDA_class|Transit/Access
269814|CAIDA_class|Transit/Access
269815|CAIDA_class|Transit/Access
269816|peerDB_class|Transit/Access
269817|CAIDA_class|Transit/Access
269818|CAIDA_class|Transit/Access
269819|peerDB_class|Transit/Access
269820|CAIDA_class|Transit/Access
269822|peerDB_class|Transit/Access
269823|CAIDA_class|Transit/Access
269825|CAIDA_class|Transit/Access
269826|CAIDA_class|Transit/Access
269827|CAIDA_class|Transit/Access
269828|CAIDA_class|Transit/Access
269829|peerDB_class|Transit/Access
269830|CAIDA_class|Enterprise
269831|CAIDA_class|Transit/Access
269832|CAIDA_class|Transit/Access
269833|CAIDA_class|Transit/Access
269834|CAIDA_class|Transit/Access
269835|CAIDA_class|Transit/Access
269838|CAIDA_class|Enterprise
269839|CAIDA_class|Enterprise
269840|CAIDA_class|Transit/Access
269843|CAIDA_class|Enterprise
269844|CAIDA_class|Enterprise
269846|CAIDA_class|Transit/Access
269847|CAIDA_class|Transit/Access
269848|CAIDA_class|Enterprise
269849|CAIDA_class|Enterprise
269852|CAIDA_class|Enterprise
269853|peerDB_class|Transit/Access
269854|CAIDA_class|Transit/Access
269855|CAIDA_class|Transit/Access
269857|peerDB_class|Transit/Access
269858|CAIDA_class|Transit/Access
269859|CAIDA_class|Transit/Access
269860|CAIDA_class|Transit/Access
269861|CAIDA_class|Transit/Access
269862|CAIDA_class|Transit/Access
269864|CAIDA_class|Transit/Access
269865|CAIDA_class|Transit/Access
269866|CAIDA_class|Transit/Access
269867|CAIDA_class|Enterprise
269868|peerDB_class|Transit/Access
269870|CAIDA_class|Transit/Access
269872|peerDB_class|Transit/Access
269873|CAIDA_class|Transit/Access
269874|CAIDA_class|Transit/Access
269875|CAIDA_class|Transit/Access
269876|peerDB_class|Transit/Access
269878|CAIDA_class|Transit/Access
269879|peerDB_class|Enterprise
269880|CAIDA_class|Transit/Access
269882|CAIDA_class|Transit/Access
269884|CAIDA_class|Transit/Access
269885|CAIDA_class|Transit/Access
269886|CAIDA_class|Transit/Access
269887|CAIDA_class|Transit/Access
269890|CAIDA_class|Transit/Access
269891|CAIDA_class|Transit/Access
269892|CAIDA_class|Transit/Access
269894|peerDB_class|Transit/Access
269895|CAIDA_class|Transit/Access
269897|CAIDA_class|Transit/Access
269898|CAIDA_class|Transit/Access
269899|peerDB_class|Transit/Access
269901|CAIDA_class|Transit/Access
269905|CAIDA_class|Transit/Access
269906|CAIDA_class|Enterprise
269907|CAIDA_class|Transit/Access
269908|peerDB_class|Transit/Access
269909|CAIDA_class|Transit/Access
269910|CAIDA_class|Transit/Access
269911|CAIDA_class|Transit/Access
269912|CAIDA_class|Transit/Access
269913|CAIDA_class|Transit/Access
269914|CAIDA_class|Transit/Access
269915|CAIDA_class|Transit/Access
269916|CAIDA_class|Transit/Access
269917|CAIDA_class|Transit/Access
269918|CAIDA_class|Transit/Access
269920|CAIDA_class|Transit/Access
269921|peerDB_class|Transit/Access
269922|CAIDA_class|Transit/Access
269923|peerDB_class|Transit/Access
269924|peerDB_class|Transit/Access
269925|CAIDA_class|Transit/Access
269927|CAIDA_class|Transit/Access
269928|CAIDA_class|Enterprise
269929|CAIDA_class|Transit/Access
269930|CAIDA_class|Transit/Access
269931|peerDB_class|Transit/Access
269932|CAIDA_class|Transit/Access
269933|CAIDA_class|Transit/Access
269934|CAIDA_class|Transit/Access
269935|CAIDA_class|Transit/Access
269936|CAIDA_class|Transit/Access
269938|CAIDA_class|Transit/Access
269940|CAIDA_class|Transit/Access
269941|CAIDA_class|Enterprise
269942|CAIDA_class|Transit/Access
269943|CAIDA_class|Transit/Access
269944|CAIDA_class|Transit/Access
269945|CAIDA_class|Enterprise
269946|CAIDA_class|Enterprise
269948|CAIDA_class|Transit/Access
269949|CAIDA_class|Transit/Access
269950|CAIDA_class|Transit/Access
269951|CAIDA_class|Enterprise
269952|CAIDA_class|Transit/Access
269953|peerDB_class|Transit/Access
269954|CAIDA_class|Transit/Access
269956|peerDB_class|Transit/Access
269957|CAIDA_class|Enterprise
269958|CAIDA_class|Enterprise
269959|CAIDA_class|Transit/Access
269964|CAIDA_class|Transit/Access
269965|CAIDA_class|Transit/Access
269967|CAIDA_class|Transit/Access
269968|CAIDA_class|Transit/Access
269970|CAIDA_class|Enterprise
269972|CAIDA_class|Transit/Access
269973|CAIDA_class|Transit/Access
269974|CAIDA_class|Transit/Access
269975|peerDB_class|Transit/Access
269976|CAIDA_class|Transit/Access
269978|CAIDA_class|Transit/Access
269979|peerDB_class|Transit/Access
269980|CAIDA_class|Transit/Access
269981|CAIDA_class|Transit/Access
269983|CAIDA_class|Transit/Access
269985|CAIDA_class|Transit/Access
269986|CAIDA_class|Transit/Access
269987|peerDB_class|Transit/Access
269988|CAIDA_class|Transit/Access
269989|CAIDA_class|Transit/Access
269990|CAIDA_class|Enterprise
269991|CAIDA_class|Enterprise
269992|CAIDA_class|Enterprise
269993|CAIDA_class|Transit/Access
269994|peerDB_class|Transit/Access
269995|CAIDA_class|Enterprise
269996|CAIDA_class|Transit/Access
269997|CAIDA_class|Transit/Access
269999|CAIDA_class|Enterprise
270000|CAIDA_class|Transit/Access
270002|CAIDA_class|Transit/Access
270004|CAIDA_class|Transit/Access
270005|CAIDA_class|Transit/Access
270006|CAIDA_class|Transit/Access
270007|CAIDA_class|Transit/Access
270008|CAIDA_class|Transit/Access
270009|CAIDA_class|Enterprise
270010|CAIDA_class|Transit/Access
270011|CAIDA_class|Transit/Access
270012|CAIDA_class|Transit/Access
270013|peerDB_class|Enterprise
270014|peerDB_class|Transit/Access
270015|CAIDA_class|Transit/Access
270016|CAIDA_class|Transit/Access
270017|CAIDA_class|Transit/Access
270020|CAIDA_class|Enterprise
270021|peerDB_class|Transit/Access
270023|CAIDA_class|Transit/Access
270024|peerDB_class|Transit/Access
270026|CAIDA_class|Transit/Access
270028|CAIDA_class|Enterprise
270029|CAIDA_class|Transit/Access
270030|CAIDA_class|Transit/Access
270031|CAIDA_class|Transit/Access
270034|peerDB_class|Transit/Access
270035|CAIDA_class|Transit/Access
270036|CAIDA_class|Enterprise
270037|CAIDA_class|Transit/Access
270040|CAIDA_class|Transit/Access
270041|CAIDA_class|Transit/Access
270042|CAIDA_class|Enterprise
270044|CAIDA_class|Transit/Access
270045|peerDB_class|Transit/Access
270047|CAIDA_class|Transit/Access
270049|peerDB_class|Transit/Access
270050|CAIDA_class|Enterprise
270051|CAIDA_class|Transit/Access
270052|CAIDA_class|Transit/Access
270053|CAIDA_class|Transit/Access
270056|CAIDA_class|Transit/Access
270057|CAIDA_class|Transit/Access
270058|CAIDA_class|Transit/Access
270060|CAIDA_class|Transit/Access
270062|CAIDA_class|Transit/Access
270063|CAIDA_class|Transit/Access
270065|CAIDA_class|Transit/Access
270066|CAIDA_class|Transit/Access
270068|CAIDA_class|Transit/Access
270070|CAIDA_class|Transit/Access
270071|CAIDA_class|Transit/Access
270072|CAIDA_class|Transit/Access
270073|CAIDA_class|Transit/Access
270074|CAIDA_class|Enterprise
270075|CAIDA_class|Transit/Access
270076|CAIDA_class|Transit/Access
270077|CAIDA_class|Transit/Access
270078|CAIDA_class|Transit/Access
270079|CAIDA_class|Transit/Access
270080|CAIDA_class|Enterprise
270082|CAIDA_class|Transit/Access
270083|CAIDA_class|Enterprise
270084|CAIDA_class|Enterprise
270086|CAIDA_class|Transit/Access
270087|CAIDA_class|Enterprise
270088|CAIDA_class|Transit/Access
270089|CAIDA_class|Transit/Access
270090|CAIDA_class|Enterprise
270093|CAIDA_class|Enterprise
270095|peerDB_class|Transit/Access
270096|CAIDA_class|Enterprise
270098|CAIDA_class|Transit/Access
270099|peerDB_class|Transit/Access
270100|CAIDA_class|Transit/Access
270101|CAIDA_class|Transit/Access
270102|CAIDA_class|Transit/Access
270103|CAIDA_class|Enterprise
270105|CAIDA_class|Enterprise
270106|CAIDA_class|Transit/Access
270107|CAIDA_class|Transit/Access
270110|CAIDA_class|Transit/Access
270112|CAIDA_class|Transit/Access
270113|CAIDA_class|Enterprise
270114|CAIDA_class|Transit/Access
